1716249600000,599.60000000,631.40000000,593.30000000,618.50000000,1023559.61300000,1716335999999,629680133.35340000,714176,542593.38800000,333817937.52500000,0
1716336000000,618.50000000,626.30000000,610.10000000,614.80000000,404848.48700000,1716422399999,250112541.59000000,358849,203014.34400000,125467545.85430000,0
1716422400000,614.80000000,617.50000000,580.00000000,599.30000000,607671.94700000,1716508799999,365408323.50650000,452702,287636.08800000,172962658.45320000,0
1716508800000,599.40000000,605.50000000,588.30000000,600.30000000,251965.17600000,1716595199999,150540221.74700000,234072,122857.32700000,73448527.34080000,0
1716595200000,600.30000000,606.70000000,599.50000000,602.40000000,121538.95800000,1716681599999,73238183.67870000,152418,60656.81700000,36555098.02640000,0
1716681600000,602.30000000,605.40000000,598.00000000,600.20000000,122983.66000000,1716767999999,73993292.51300000,136737,58421.59200000,35157440.70110000,0
1716768000000,600.30000000,614.40000000,599.60000000,603.90000000,229302.37700000,1716854399999,138990897.26280000,213322,115446.80200000,70007104.61700000,0
1716854400000,603.90000000,606.00000000,593.80000000,601.70000000,284862.98500000,1716940799999,170866428.74290000,276265,138252.74100000,82947402.72810000,0
1716940800000,601.70000000,603.60000000,593.10000000,595.70000000,212706.25400000,1717027199999,127314783.29320000,297215,104306.50700000,62443538.16620000,0
1717027200000,595.70000000,602.20000000,586.50000000,595.10000000,225452.34400000,1717113599999,134058231.54140000,247441,114106.63100000,67879041.84060000,0
1717113600000,595.10000000,599.00000000,590.00000000,593.70000000,168608.05400000,1717199999999,100127890.51890000,192563,84038.11300000,49915396.24100000,0
1717286400000,601.90000000,606.00000000,596.00000000,602.90000000,198299.99600000,1717372799999,119216586.13900000,205029,101463.43400000,61013044.41880000,0
1717372800000,602.80000000,638.80000000,601.20000000,626.40000000,654161.46700000,1717459199999,408619568.52880000,445986,350949.95800000,219117294.85070000,0
1717459200000,626.40000000,688.20000000,624.80000000,685.70000000,736322.68030000,1717545599999,480618195.60853000,560841,403884.75890000,263870217.18372000,0
1717545600000,685.70000000,716.00000000,684.70000000,698.80000000,673820.56520000,1717631999999,471592896.67528710,516891,346403.53970000,242379830.29250710,0
1717632000000,698.80000000,721.80000000,692.00000000,711.20000000,544042.95920000,1717718399999,383971667.05461090,424589,274383.63010000,193735352.29719090,0
1717718400000,711.10000000,712.00000000,658.90000000,684.00000000,594753.99000000,1717804799999,411647370.98320000,467676,271049.46400000,187511996.08800000,0
1717804800000,684.00000000,694.90000000,677.90000000,682.70000000,216849.47300000,1717891199999,148522259.26700000,226469,105309.81400000,72154973.47640000,0
1717891200000,682.70000000,684.80000000,670.30000000,673.00000000,173565.78000000,1717977599999,117580243.22050000,205290,81637.72600000,55313473.71770000,0
